# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 49min 18s
# Temperature:   120.00 K
# Species 1: N2    
# Species 2: CH4   
#
# yN2 (vap)      P (bar)      
  9.8592203E-01  2.3894100E+01
  9.8603530E-01  2.3904269E+01
  9.8614874E-01  2.3914448E+01
  9.8626236E-01  2.3924639E+01
  9.8637615E-01  2.3934840E+01
  9.8649011E-01  2.3945052E+01
  9.8660425E-01  2.3955274E+01
  9.8671857E-01  2.3965508E+01
  9.8683306E-01  2.3975753E+01
  9.8694773E-01  2.3986008E+01
  9.8706258E-01  2.3996275E+01
  9.8717760E-01  2.4006553E+01
  9.8729281E-01  2.4016842E+01
  9.8740819E-01  2.4027142E+01
  9.8752376E-01  2.4037453E+01
  9.8763951E-01  2.4047775E+01
  9.8775544E-01  2.4058108E+01
  9.8787155E-01  2.4068453E+01
  9.8798785E-01  2.4078809E+01
  9.8810433E-01  2.4089176E+01
  9.8822099E-01  2.4099555E+01
  9.8833784E-01  2.4109945E+01
  9.8845488E-01  2.4120347E+01
  9.8857210E-01  2.4130760E+01
  9.8868952E-01  2.4141184E+01
  9.8880712E-01  2.4151620E+01
  9.8892491E-01  2.4162068E+01
  9.8904289E-01  2.4172527E+01
  9.8916106E-01  2.4182998E+01
  9.8927943E-01  2.4193480E+01
  9.8939799E-01  2.4203975E+01
  9.8951674E-01  2.4214481E+01
  9.8963568E-01  2.4224998E+01
  9.8975482E-01  2.4235528E+01
  9.8987416E-01  2.4246069E+01
  9.8999369E-01  2.4256623E+01
  9.9011342E-01  2.4267188E+01
  9.9023335E-01  2.4277766E+01
  9.9035348E-01  2.4288355E+01
  9.9047381E-01  2.4298956E+01
  9.9059434E-01  2.4309570E+01
  9.9071507E-01  2.4320195E+01
  9.9083600E-01  2.4330833E+01
  9.9095714E-01  2.4341483E+01
  9.9107848E-01  2.4352145E+01
  9.9120002E-01  2.4362820E+01
  9.9132178E-01  2.4373507E+01
  9.9144373E-01  2.4384206E+01
  9.9156590E-01  2.4394918E+01
  9.9168828E-01  2.4405642E+01
  9.9181086E-01  2.4416379E+01
  9.9193365E-01  2.4427128E+01
  9.9205666E-01  2.4437890E+01
  9.9217988E-01  2.4448664E+01
  9.9230331E-01  2.4459451E+01
  9.9242696E-01  2.4470251E+01
  9.9255082E-01  2.4481064E+01
  9.9267489E-01  2.4491889E+01
  9.9279919E-01  2.4502727E+01
  9.9292370E-01  2.4513578E+01
  9.9304843E-01  2.4524442E+01
  9.9317338E-01  2.4535319E+01
  9.9329855E-01  2.4546209E+01
  9.9342394E-01  2.4557112E+01
  9.9354955E-01  2.4568028E+01
  9.9367539E-01  2.4578958E+01
  9.9380145E-01  2.4589900E+01
  9.9392774E-01  2.4600856E+01
  9.9405425E-01  2.4611825E+01
  9.9418100E-01  2.4622807E+01
  9.9430797E-01  2.4633803E+01
  9.9443517E-01  2.4644812E+01
  9.9456260E-01  2.4655835E+01
  9.9469026E-01  2.4666871E+01
  9.9481816E-01  2.4677920E+01
  9.9494629E-01  2.4688984E+01
  9.9507465E-01  2.4700061E+01
  9.9520325E-01  2.4711151E+01
  9.9533209E-01  2.4722256E+01
  9.9546116E-01  2.4733374E+01
  9.9559048E-01  2.4744506E+01
  9.9572003E-01  2.4755652E+01
  9.9584983E-01  2.4766812E+01
  9.9597987E-01  2.4777986E+01
  9.9611015E-01  2.4789174E+01
  9.9624068E-01  2.4800376E+01
  9.9637145E-01  2.4811593E+01
  9.9650247E-01  2.4822823E+01
  9.9663374E-01  2.4834068E+01
  9.9676526E-01  2.4845327E+01
  9.9689703E-01  2.4856600E+01
  9.9702905E-01  2.4867888E+01
  9.9716132E-01  2.4879191E+01
  9.9729385E-01  2.4890507E+01
  9.9742663E-01  2.4901839E+01
  9.9755967E-01  2.4913185E+01
  9.9769296E-01  2.4924546E+01
  9.9782652E-01  2.4935921E+01
  9.9796034E-01  2.4947311E+01
  9.9809441E-01  2.4958717E+01
  9.9822875E-01  2.4970137E+01
  9.9836336E-01  2.4981572E+01
  9.9849823E-01  2.4993022E+01
  9.9863336E-01  2.5004487E+01
  9.9876877E-01  2.5015967E+01
  9.9890444E-01  2.5027463E+01
  9.9904038E-01  2.5038973E+01
  9.9917660E-01  2.5050500E+01
  9.9931309E-01  2.5062041E+01
  9.9944985E-01  2.5073598E+01
