# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 49min 18s
# Temperature:   120.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  9.6236145E-01  2.3894100E+01
  9.6269453E-01  2.3904269E+01
  9.6302761E-01  2.3914448E+01
  9.6336069E-01  2.3924639E+01
  9.6369376E-01  2.3934840E+01
  9.6402684E-01  2.3945052E+01
  9.6435992E-01  2.3955274E+01
  9.6469300E-01  2.3965508E+01
  9.6502608E-01  2.3975753E+01
  9.6535915E-01  2.3986008E+01
  9.6569223E-01  2.3996275E+01
  9.6602531E-01  2.4006553E+01
  9.6635839E-01  2.4016842E+01
  9.6669146E-01  2.4027142E+01
  9.6702454E-01  2.4037453E+01
  9.6735762E-01  2.4047775E+01
  9.6769070E-01  2.4058108E+01
  9.6802377E-01  2.4068453E+01
  9.6835685E-01  2.4078809E+01
  9.6868993E-01  2.4089176E+01
  9.6902301E-01  2.4099555E+01
  9.6935609E-01  2.4109945E+01
  9.6968916E-01  2.4120347E+01
  9.7002224E-01  2.4130760E+01
  9.7035532E-01  2.4141184E+01
  9.7068840E-01  2.4151620E+01
  9.7102147E-01  2.4162068E+01
  9.7135455E-01  2.4172527E+01
  9.7168763E-01  2.4182998E+01
  9.7202071E-01  2.4193480E+01
  9.7235378E-01  2.4203975E+01
  9.7268686E-01  2.4214481E+01
  9.7301994E-01  2.4224998E+01
  9.7335302E-01  2.4235528E+01
  9.7368610E-01  2.4246069E+01
  9.7401917E-01  2.4256623E+01
  9.7435225E-01  2.4267188E+01
  9.7468533E-01  2.4277766E+01
  9.7501841E-01  2.4288355E+01
  9.7535148E-01  2.4298956E+01
  9.7568456E-01  2.4309570E+01
  9.7601764E-01  2.4320195E+01
  9.7635072E-01  2.4330833E+01
  9.7668379E-01  2.4341483E+01
  9.7701687E-01  2.4352145E+01
  9.7734995E-01  2.4362820E+01
  9.7768303E-01  2.4373507E+01
  9.7801611E-01  2.4384206E+01
  9.7834918E-01  2.4394918E+01
  9.7868226E-01  2.4405642E+01
  9.7901534E-01  2.4416379E+01
  9.7934842E-01  2.4427128E+01
  9.7968149E-01  2.4437890E+01
  9.8001457E-01  2.4448664E+01
  9.8034765E-01  2.4459451E+01
  9.8068073E-01  2.4470251E+01
  9.8101380E-01  2.4481064E+01
  9.8134688E-01  2.4491889E+01
  9.8167996E-01  2.4502727E+01
  9.8201304E-01  2.4513578E+01
  9.8234612E-01  2.4524442E+01
  9.8267919E-01  2.4535319E+01
  9.8301227E-01  2.4546209E+01
  9.8334535E-01  2.4557112E+01
  9.8367843E-01  2.4568028E+01
  9.8401150E-01  2.4578958E+01
  9.8434458E-01  2.4589900E+01
  9.8467766E-01  2.4600856E+01
  9.8501074E-01  2.4611825E+01
  9.8534381E-01  2.4622807E+01
  9.8567689E-01  2.4633803E+01
  9.8600997E-01  2.4644812E+01
  9.8634305E-01  2.4655835E+01
  9.8667613E-01  2.4666871E+01
  9.8700920E-01  2.4677920E+01
  9.8734228E-01  2.4688984E+01
  9.8767536E-01  2.4700061E+01
  9.8800844E-01  2.4711151E+01
  9.8834151E-01  2.4722256E+01
  9.8867459E-01  2.4733374E+01
  9.8900767E-01  2.4744506E+01
  9.8934075E-01  2.4755652E+01
  9.8967382E-01  2.4766812E+01
  9.9000690E-01  2.4777986E+01
  9.9033998E-01  2.4789174E+01
  9.9067306E-01  2.4800376E+01
  9.9100614E-01  2.4811593E+01
  9.9133921E-01  2.4822823E+01
  9.9167229E-01  2.4834068E+01
  9.9200537E-01  2.4845327E+01
  9.9233845E-01  2.4856600E+01
  9.9267152E-01  2.4867888E+01
  9.9300460E-01  2.4879191E+01
  9.9333768E-01  2.4890507E+01
  9.9367076E-01  2.4901839E+01
  9.9400383E-01  2.4913185E+01
  9.9433691E-01  2.4924546E+01
  9.9466999E-01  2.4935921E+01
  9.9500307E-01  2.4947311E+01
  9.9533615E-01  2.4958717E+01
  9.9566922E-01  2.4970137E+01
  9.9600230E-01  2.4981572E+01
  9.9633538E-01  2.4993022E+01
  9.9666846E-01  2.5004487E+01
  9.9700153E-01  2.5015967E+01
  9.9733461E-01  2.5027463E+01
  9.9766769E-01  2.5038973E+01
  9.9800077E-01  2.5050500E+01
  9.9833384E-01  2.5062041E+01
  9.9866692E-01  2.5073598E+01
