# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 48min 42s
# Temperature:   115.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  9.5703221E-01  1.8417168E+01
  9.5736529E-01  1.8424471E+01
  9.5769837E-01  1.8431779E+01
  9.5803144E-01  1.8439094E+01
  9.5836452E-01  1.8446415E+01
  9.5869760E-01  1.8453742E+01
  9.5903068E-01  1.8461076E+01
  9.5936375E-01  1.8468415E+01
  9.5969683E-01  1.8475760E+01
  9.6002991E-01  1.8483112E+01
  9.6036299E-01  1.8490470E+01
  9.6069607E-01  1.8497834E+01
  9.6102914E-01  1.8505204E+01
  9.6136222E-01  1.8512581E+01
  9.6169530E-01  1.8519963E+01
  9.6202838E-01  1.8527352E+01
  9.6236145E-01  1.8534747E+01
  9.6269453E-01  1.8542149E+01
  9.6302761E-01  1.8549557E+01
  9.6336069E-01  1.8556971E+01
  9.6369376E-01  1.8564391E+01
  9.6402684E-01  1.8571818E+01
  9.6435992E-01  1.8579251E+01
  9.6469300E-01  1.8586690E+01
  9.6502608E-01  1.8594136E+01
  9.6535915E-01  1.8601588E+01
  9.6569223E-01  1.8609046E+01
  9.6602531E-01  1.8616511E+01
  9.6635839E-01  1.8623982E+01
  9.6669146E-01  1.8631460E+01
  9.6702454E-01  1.8638944E+01
  9.6735762E-01  1.8646435E+01
  9.6769070E-01  1.8653932E+01
  9.6802377E-01  1.8661436E+01
  9.6835685E-01  1.8668946E+01
  9.6868993E-01  1.8676462E+01
  9.6902301E-01  1.8683985E+01
  9.6935609E-01  1.8691515E+01
  9.6968916E-01  1.8699051E+01
  9.7002224E-01  1.8706594E+01
  9.7035532E-01  1.8714143E+01
  9.7068840E-01  1.8721699E+01
  9.7102147E-01  1.8729262E+01
  9.7135455E-01  1.8736831E+01
  9.7168763E-01  1.8744407E+01
  9.7202071E-01  1.8751989E+01
  9.7235378E-01  1.8759579E+01
  9.7268686E-01  1.8767174E+01
  9.7301994E-01  1.8774777E+01
  9.7335302E-01  1.8782386E+01
  9.7368610E-01  1.8790002E+01
  9.7401917E-01  1.8797625E+01
  9.7435225E-01  1.8805255E+01
  9.7468533E-01  1.8812891E+01
  9.7501841E-01  1.8820534E+01
  9.7535148E-01  1.8828184E+01
  9.7568456E-01  1.8835841E+01
  9.7601764E-01  1.8843504E+01
  9.7635072E-01  1.8851174E+01
  9.7668379E-01  1.8858852E+01
  9.7701687E-01  1.8866536E+01
  9.7734995E-01  1.8874227E+01
  9.7768303E-01  1.8881925E+01
  9.7801611E-01  1.8889630E+01
  9.7834918E-01  1.8897341E+01
  9.7868226E-01  1.8905060E+01
  9.7901534E-01  1.8912786E+01
  9.7934842E-01  1.8920519E+01
  9.7968149E-01  1.8928258E+01
  9.8001457E-01  1.8936005E+01
  9.8034765E-01  1.8943759E+01
  9.8068073E-01  1.8951520E+01
  9.8101380E-01  1.8959287E+01
  9.8134688E-01  1.8967062E+01
  9.8167996E-01  1.8974844E+01
  9.8201304E-01  1.8982634E+01
  9.8234612E-01  1.8990430E+01
  9.8267919E-01  1.8998233E+01
  9.8301227E-01  1.9006044E+01
  9.8334535E-01  1.9013862E+01
  9.8367843E-01  1.9021687E+01
  9.8401150E-01  1.9029519E+01
  9.8434458E-01  1.9037358E+01
  9.8467766E-01  1.9045205E+01
  9.8501074E-01  1.9053059E+01
  9.8534381E-01  1.9060920E+01
  9.8567689E-01  1.9068788E+01
  9.8600997E-01  1.9076664E+01
  9.8634305E-01  1.9084547E+01
  9.8667613E-01  1.9092438E+01
  9.8700920E-01  1.9100335E+01
  9.8734228E-01  1.9108241E+01
  9.8767536E-01  1.9116153E+01
  9.8800844E-01  1.9124073E+01
  9.8834151E-01  1.9132001E+01
  9.8867459E-01  1.9139935E+01
  9.8900767E-01  1.9147878E+01
  9.8934075E-01  1.9155827E+01
  9.8967382E-01  1.9163785E+01
  9.9000690E-01  1.9171749E+01
  9.9033998E-01  1.9179722E+01
  9.9067306E-01  1.9187702E+01
  9.9100614E-01  1.9195689E+01
  9.9133921E-01  1.9203684E+01
  9.9167229E-01  1.9211687E+01
  9.9200537E-01  1.9219697E+01
  9.9233845E-01  1.9227715E+01
  9.9267152E-01  1.9235740E+01
  9.9300460E-01  1.9243773E+01
  9.9333768E-01  1.9251814E+01
  9.9367076E-01  1.9259863E+01
  9.9400383E-01  1.9267919E+01
  9.9433691E-01  1.9275983E+01
  9.9466999E-01  1.9284055E+01
  9.9500307E-01  1.9292134E+01
  9.9533615E-01  1.9300222E+01
  9.9566922E-01  1.9308317E+01
  9.9600230E-01  1.9316420E+01
  9.9633538E-01  1.9324531E+01
  9.9666846E-01  1.9332649E+01
  9.9700153E-01  1.9340776E+01
  9.9733461E-01  1.9348910E+01
  9.9766769E-01  1.9357053E+01
  9.9800077E-01  1.9365203E+01
  9.9833384E-01  1.9373362E+01
  9.9866692E-01  1.9381528E+01
